,Title,Artist,URI
1453,i hate u i love u,gnash feat. olivia o’brien,2CCap2dHvTmWJoWBPX2OuG
1454,same old love,selena gomez,1BZG99C7Co1r6QUC3zaS59
1455,controlla,drake,3O8NlPh2LByMU9lSRSHedm
1456,one call away,charlie puth,7soJgKhQTO8hLP2JPRkL5O
1457,let it go,james bay,13HVjjWUZFaWilh2QUJKsP
1458,no,meghan trainor,0l0CvurVUrr2w3Jj1hOVFc
1459,never forget you,zara larsson and mnek,6hmhG1b4LEyNuashVvuIAo
1460,let me love you,dj snake feat. justin bieber,7srwQKnqYsIY26Aatbazaq
1461,don’t mind,kent jones,27PmvZoffODNFW2p7ehZTQ
1462,h.o.l.y.,florida georgia line,0BCy325UZyR9z0t0uxwn2N
1463,we don’t talk anymore,charlie puth feat. selena gomez,37FXw5QGFN7uwwsLy8uAc0
1464,into you,ariana grande,63y6xWR4gXz7bnUGOk8iI6
1465,gold,kiiara,6ZSO7kPn8IMJFymyticbJO
1466,exchange,bryson tiller,43PuMrRfbyyuz4QpZ3oAwN
1467,oui,jeremih,0PJIbOdMs3bd5AT8liULMQ
1468,hands to myself,selena gomez,1LoriJC05IrHIDwj3q0KC1
1469,2 phones,kevin gates,0wdKiSBUT7aZkXUIdJWcwC
1470,starboy,weeknd feat. daft punk,4rJKRx0NtEN0mQQrFLXYWY
1471,for free,dj khaled feat. drake,5TqBAOIBe0bQA0spNdcG3k
1472,never be like you,flume feat. kai,5WI2ltQIdwgzf1SNE76JyR
1473,in the night,weeknd,25KybV9BOUlvcnv7nN3Pyo
1474,me too,meghan trainor,3KwwE4sgCzMaKWq6QBebmX
1475,die a happy man,thomas rhett,5kNe7PE09d6Kvw5pAsx23n
1476,white iverson,post malone,6eT7xZZlB2mwyzJ2sUKG6w
1477,close,nick jonas feat. tove lo,4dkD9R0zfltRTxJZ3vQf9C
1478,unsteady,x ambassadors,7lGKEWMXVWWTt3X71Bv44I
1479,sucker for pain,"lil wayne, wi",4dASQiO1Eoo3RJvt74FtXB
1480,down in the dm,yo gotti feat. nicki minaj,5w1vhNA2OEWUQ371QzyMmM
1481,luv,tory lanez,16Ah4QqH4mgYVXqfC4mdSd
1482,sorry,beyonce,09CtPGIpYB4BrO8qb1RGsF
1483,hymn for the weekend,coldplay,3RiPr603aXAoi4GHyXx0uy
1484,say it,tory lanez,2Gyc6e2cLxA5hoX1NOvYnU
1485,antidote,travis scott,1wHZx0LgzFHyeIZkUydNXq
1486,lost boy,ruth b,4h0zU3O9R5xzuTmNO7dNDU
1487,side to side,ariana grande feat. nicki minaj,7dgh0zpQhFVNTTmvtmTTWe
1488,"sit still, look pretty",daya,0EGuSSpuu9wmHCtvb4PdLO
1489,middle,dj snake feat. bipolar sunshine,4rQKBjSOixDZxspUiveiRd
1490,on my mind,ellie goulding,5a7NdkF09AfD0H607eiOkX
1491,pop style,drake feat. the throne,6EDO9iiTtwNv6waLwa1UUq
1492,when we were young,adele,7GgWAITsYJaRM3r50rfh5w
1493,hide away,daya,0uyZ5ckiIUbFZd3P6RWmrj
1494,lean on,major lazer and dj snake feat. mo,4Eoo157VlPNS9mw2fFHXdl
1495,i know what you did last summer,shawn mendes and camila cabello,2GyA33q5rti5IxkMQemRDH
1496,all the way up,"fat joe, rem",61QSuw5VlC0LTS8WMO356g
1497,watch me,silento,7eB1V5LvAdxCc7brfGhRRo
1498,back to sleep,chris brown,6dlpABcXrQKRU9G00i6Zba
1499,no limit,usher feat. young thug,1CDBn2Lm7E63XKQDsdCq6O
1500,cut it,o.t. genasis feat. young dolph,376KnY4TrgBITxjlnbnmIy
1501,really really,kevin gates,10I3CmmwT0BkOVhduDy53o
1502,all in my head (flex),fifth harmony feat. fetty wap,7nD9nN3jord9wWcfW3Gkcm
1503,starving,hailee steinfeld and grey feat. zedd,4Ce37cRWvM1vIGGynKcs22
1504,adventure of a lifetime,coldplay,69uxyAqqPIsUyTO8txoP2M
1505,humble and kind,tim mcgraw,4Pn0JlCUusD2QHjADuOzuV
1506,wicked,future,6BbINUfGabVyiNFJpQXn3x
1507,tiimmy turner,desiigner,3NJG6vMH1ZsectZkocMEm0
1508,perfect,one direction,3NLnwwAQbbFKcEcV8hDItk
1509,shape of you,ed sheeran,7qiZfU4dY1lWllzX7mPBI3
1510,despacito,luis fonsi & daddy yankee featuring justin bieber,6habFhsOp2NvshLv26DqMb
1511,that’s what i like,bruno mars,0KKkJNfGyhkQ5aFogxQAPU
1512,humble.,kendrick lamar,7KXjTSCq5nL1LoYtL7XAwS
1513,something just like this,the chainsmokers & coldplay,1dNIEtp7AY3oDAKCGg2XkH
1514,bad and boujee,migos featuring lil uzi vert,4Km5HrUvYTaSUfiSGPJeQR
1515,closer,the chainsmokers featuring halsey,7BKLCZ1jbUBVqRi2FVlTVw
1516,body like a back road,sam hunt,7mldq42yDuxiUNn08nvzHO
1517,believer,imagine dragons,0pqnGHJpmpxLKifKRmU6WP
1518,congratulations,post malone featuring quavo,3a1lNhkSLSkpJE4MSHpDu9
1519,say you won’t let go,james arthur,5uCax9HTNlzGybIStD3vDh
1520,i’m the one,"dj khaled featuring justin bieber, quavo, chance the rapper & lil wayne",1EJIcDYXwSqipW5dFe4uJz
1521,xo tour llif3,lil uzi vert,7GX5flRQZVHRAGd6B4TmDO
1522,mask off,future,0VgkVdmE4gld66l8iyGjgx
1523,unforgettable,french montana featuring swae lee,3B54sVLJ402zGa6Xm4YGNe
1524,24k magic,bruno mars,6b8Be6ljOzmkOmFslEb23P
1525,stay,zedd & alessia cara,6uBhi9gBXWjanegOb2Phh0
1526,wild thoughts,dj khaled featuring rihanna & bryson tiller,45XhKYRRkyeqoW3teSOkCM
1527,black beatles,rae sremmurd featuring gucci mane,6fujklziTHa8uoM5OQSfIo
1528,starboy,the weeknd featuring daft punk,7MXVkk9YMctZqd1Srtv4MB
1529,location,khalid,152lZdxL1OR0ZMW6KquMif
1530,attention,charlie puth,5cF0dROlMOK5uNZtivgu50
1531,there’s nothing holdin’ me back,shawn mendes,7JJmb5XwzOO8jgpou264Ml
1532,bodak yellow (money moves),cardi b,3g2qgbWPl8TcgJIkstWpSV
1533,redbone,childish gambino,0wXuerDYiBnERgIpbb3JBR
1534,i don’t wanna live forever (fifty shades darker),zayn / taylor swift,55n9yjI6qqXh5F2mYvUc2y
1535,it ain’t me,kygo x selena gomez,12GEpg2XOPyqk03JZEZnJs
1536,ispy,kyle featuring lil yachty,2EEeOnHehOozLq4aS0n6SL
1537,issues,julia michaels,7vu0JkJh0ldukEYbTVcqd0
1538,scars to your beautiful,alessia cara,0prNGof3XqfTvNDxHonvdK
1539,1-800-273-8255,logic featuring alessia cara & khalid,5tz69p7tJuGPeMGwNTxYuV
1540,slow hands,niall horan,2cOUlop2ZakjOKe4WinesN
1541,love on the brain,rihanna,5oO3drDxtziYU2H1X23ZIp
1542,i feel it coming,the weeknd featuring daft punk,3dhjNA0jGA8vHBQ1VdD6vV
1543,bounce back,big sean,0SGkqnVQo9KPytSri1H6cF
1544,strip that down,liam payne featuring quavo,29JrmE89KgRyCxBIzq2Ocw
1545,fake love,drake,343YBumqHu19cGoGARUTsd
1546,don’t wanna know,maroon 5 featuring kendrick lamar,1nueTG77MzNkJTKQ0ZdGzT
1547,look what you made me do,taylor swift,1P17dC1amhFzptugyAO7Il
1548,castle on the hill,ed sheeran,6PCUP3dWmTjcTtXY02oFdT
1549,bad things,machine gun kelly x camila cabello,1PSBzsahR2AKwLJgx8ehBj
1550,paris,the chainsmokers,72jbDTw1piOOj770jWNeaG
1551,side to side,ariana grande featuring nicki minaj,43bCmCI0nSgcT7QdMXY6LV
1552,rockabye,clean bandit featuring sean paul & anne-marie,5knuzwU65gJK7IF5yJsuaW
1553,feel it still,portugal. the man,6QgjcU0zLnzq5OrUoSZ3OK
1554,let me love you,dj snake featuring justin bieber,0lYBSQXN6rCTvUZvg9S0lU
1555,sorry not sorry,demi lovato,0yvPEnB032fojLfVluFjUv
1556,bank account,21 savage,2fQrGHiQOvpL9UgPvtYy6G
1557,mi gente,j balvin & willy william featuring beyonce,7COfe3P7KgfwDwIRB8LIDw
1558,thunder,imagine dragons,1zB4vmk8tFRmM9UULNzbLB
1559,t-shirt,migos,7KOlJ92bu51cltsD9KU5I7
1560,rake it up,yo gotti featuring nicki minaj,4knL4iPxPOZjQzTUlELGSY
1561,mercy,shawn mendes,0AS63m1wHv9n4VVRizK6Hc
1562,tunnel vision,kodak black,4Q3N4Ct4zCuIHuZ65E3BD4
1563,rockstar,post malone featuring 21 savage,0e7ipj03S05BNilyu5bRzt
1564,in case you didn’t know,brett young,10M2Ex445zw585Ducldzkw
1565,now or never,halsey,7i2DJ88J7jQ8K7zqFX2fW8
1566,caroline,amine,5hTpBe8h35rJ67eAWHQsJx
1567,rolex,ayo & teo,0pSBuHjILhNEo55xK1zrRt
1568,dna.,kendrick lamar,6HZILIRieu8S0iqY8kIKhj
1569,juju on that beat (tz anthem),zay hilfigerrr & zayion mccall,6VQ1iGUwAyFugBI73h1iqs
1570,swang,rae sremmurd,6mapJIPnQ23RTAevUoE0DL
1571,passionfruit,drake,5mCPDVBb16L4XQwDdbRUpz
1572,loyalty.,kendrick lamar featuring rihanna,6SwRhMLwNqEi6alNPVG00n
1573,praying,kesha,0jdny0dhgjUwoIp5GkqEaA
1574,goosebumps,travis scott,6gBFPUFcJLzWGx4lenP6h2
1575,cold,maroon 5 featuring future,7gwLQ4tZ5UdZ7qNcDyJ8wr
1576,broccoli,d.r.a.m. featuring lil yachty,0qy5D3OJre7SPJNMOL9I71
1577,slide,calvin harris featuring frank ocean & migos,6gpcs5eMhJwax4mIfKDYQk
1578,what ifs,kane brown featuring lauren alaina,7zVCrzzEJU7u24sbJPXA5W
1579,chained to the rhythm,katy perry featuring skip marley,7qvxFz3JodM0A7xEM7k3YD
1580,feels,"calvin harris featuring pharrell williams, katy perry & big sean",1gihuPhrLraKYrJMAEONyc
1581,all time low,jon bellion,0SuLAslEMFZAXf0SwY7syi
1582,hurricane,luke combs,6xHI9KjUjYT0FPtGO8Mxa1
1583,too good at goodbyes,sam smith,3VlbOrM6nYPprVvzBZllE5
1584,young dumb & broke,khalid,5Z3GHaZ6ec9bsiI5BenrbY
1585,magnolia,playboi carti,1e1JKLEDKP7hEQzJfNAgPl
1586,love galore,sza featuring travis scott,0q75NwOoFiARAVp4EXU4Bs
1587,drowning,a boogie wit da hoodie featuring kodak black,1f5cbQtDrykjarZVrShaDI
1588,starving,hailee steinfeld & grey featuring zedd,4Ce37cRWvM1vIGGynKcs22
1589,both,gucci mane featuring drake,5tFep7dXGd7vEJ668wTPux
1590,what about us,p!nk,0Qh38w01QRXK6KHIv0e3hb
1591,swalla,jason derulo featuring nicki minaj & ty dolla $ign,6kex4EBAj0WHXDKZMEJaaF
1592,slippery,migos featuring gucci mane,6p8NuHm8uCGnn2Dtbtf7zE
1593,sign of the times,harry styles,5Ohxk2dO5COHF1krpoPigN
1594,water under the bridge,adele,4jL6WWKFDqCOPo2hC3VhSS
1595,malibu,miley cyrus,1UZOjK1BwmwWU14Erba9CZ
1596,down,marian hill,0ZQfn5nh2TnVE6Q0AT8eXr
1597,no promises,cheat codes featuring demi lovato,5lNuqFVMca4vPupY10cH0J
1598,i get the bag,gucci mane featuring migos,1XRgIKC5TPwo7nWGyKqgG0
1599,small town boy,dustin lynch,2YMhrXQYKkm4kXLcXKKd5z
1600,everyday we lit,yfn lucci featuring pnb rock,3J8Q6aBhjpvao8BsBQ6H9Y
1601,havana,camila cabello featuring young thug,1rfofaqEpACxVEHIZBJe6W
1602,what lovers do,maroon 5 featuring sza,2j5hsQvApottzvTn4pFJWF
1603,do re mi,blackbear,6Se3x9ANMLv0dCDsjGmEjh
1604,look at me!,xxxtentacion,7floNISpH8VF4z4459Qo18
1605,the fighter,keith urban featuring carrie underwood,5OUSPcqhYTOzpbXzoEvKim
1606,god’s plan,drake,6DCZcSspjsKoFjzjrWoCdn
1607,perfect,ed sheeran,0tgVpDi06FyKpA1z0VMD4v
1608,meant to be,bebe rexha & florida georgia line,5vJ0ptQXI9iJnZ589oXTQP
1609,havana,camila cabello featuring young thug,1rfofaqEpACxVEHIZBJe6W
1610,psycho,post malone featuring ty dolla $ign,3swc6WTsr7rl9DqQKQA55C
1611,i like it,"cardi b, bad bunny & j balvin",58q2HKrzhC3ozto2nDdN4z
1612,the middle,"zedd, maren morris & grey",09IStsImFySgyp0pIQdqAc
1613,in my feelings,drake,2G7V7zsVDxg1yRsu7Ew9RJ
1614,girls like you,maroon 5 featuring cardi b,6V1bu6o1Yo5ZXnsCJU8Ovk
1615,nice for what,drake,3CA9pLiwRIGtUBiMjbZmRw
1616,lucid dreams,juice wrld,285pBltuF7vW8TeWk8hdRR
1617,better now,post malone,7dt6x5M1jzdTEt8oCbisTK
1618,finesse,bruno mars & cardi b,3Vo4wInECJQuz9BIBMOu8i
1619,boo’d up,ella mai,0At2qAoaVjIwWNAqrscXli
1620,new rules,dua lipa,2ekn2ttSfGqwhhate0LSR0
1621,sad!,xxxtentacion,3ee8Jmje8o58CHK66QrVC2
1622,never be the same,camila cabello,4eWQlBRaTjPPUlzacqEeoQ
1623,love lies,khalid & normani,45Egmo7icyopuzJN0oMEdk
1624,no tears left to cry,ariana grande,2qT1uLXPVPzGgFOx4jtEuo
1625,mine,bazzi,7uzmGiiJyRfuViKKK3lVmR
1626,look alive,blocboy jb featuring drake,4qKcDkK6siZ7Jp1Jb4m0aL
1627,delicate,taylor swift,6NFyWDv5CjfwuzoCkw47Xf
1628,yes indeed,lil baby & drake,6vN77lE9LK6HP2DewaN6HZ
1629,friends,marshmello & anne-marie,08bNPGLD8AhKpnnERrAc6G
1630,bad at love,halsey,7y9iMe8SOB6z3NoHE2OfXl
1631,taste,tyga featuring offset,5IaHrVsrferBYDm0bDyABy
1632,let you down,nf,52okn5MNA47tk87PeZJLEL
1633,no limit,g-eazy featuring a$ap rocky & cardi b,2DQ1ITjI0YoLFzuADN1ZBW
1634,fefe,6ix9ine featuring nicki minaj & murda beatz,2l8nEO0vsTRCRnGqQty6qx
1635,tequila,dan + shay,42fw0rxRO2xbesF6mJfd4Y
1636,motorsport,"migos, nicki minaj & cardi b",4wFjTWCunQFKtukqrNijEt
1637,i like me better,lauv,2P91MQbaiQOfbiz9VqhqKQ
1638,youngblood,5 seconds of summer,2iUXsYOEPhVqEBwsqP70rE
1639,whatever it takes,imagine dragons,6Qn5zhYkTa37e91HC1D7lb
1640,ric flair drip,offset & metro boomin,7sO5G9EABYOXQKNPNiE9NR
1641,i fall apart,post malone,75ZvA4QfFiZvzhj2xkaWAh
1642,pray for me,the weeknd & kendrick lamar,77UjLW8j5UAGAGVGhR5oUK
1643,back to you,selena gomez,4hQ6UGyWQIGJmHSo0J88JW
1644,sicko mode,travis scott,2xLMifQCjDGFmkHkpNLD9h
1645,walk it talk it,migos featuring drake,6n4U3TlzUGhdSFbUUhTvLP
1646,gucci gang,lil pump,43ZyHQITOjhciSUUNPVRHc
1647,him & i,g-eazy & halsey,5k38wzpLb15YgncyWdTZE4
1648,in my blood,shawn mendes,2QZ7WLBE8h2y1Y5Fb8RYbH
1649,all the stars,kendrick lamar & sza,3GCdLUSnKSMJhs4Tj6CV3s
1650,stir fry,migos,2UVbBKQOdFAekPTRsnkzcf
1651,love.,kendrick lamar featuring zacari,6PGoSes0D9eUDeeAafB2As
1652,this is america,childish gambino,0b9oOr2ZgvyQu88wzixux9
1653,nonstop,drake,0TlLq3lA83rQOYtrqBqSct
1654,heaven,kane brown,1HXy5I3HTWq8OvxCn0z7G7
1655,freaky friday,lil dicky featuring chris brown,10Igtw8bSDyyFs7KIsKngZ
1656,gummo,6ix9ine,4HbiCvH1R7mVOJ7KY7JQBD
1657,plug walk,rich the kid,1ZAyjvIk9YiD76yYy0TEG6
1658,wait,maroon 5,6AvfZXpbb6r35DfF7gHPRq
1659,be careful,cardi b,2Yl4OmDby9iitgNWZPwxkd
1660,wolves,selena gomez x marshmello,0tBbt8CrmxbjRP0pueQkyU
1661,bartier cardi,cardi b featuring 21 savage,0dIoGTQXDh1wVnhIiSyYEa
1662,god is a woman,ariana grande,5OCJzvD7sykQEKHH7qAC3C
1663,big bank,"yg featuring 2 chainz, big sean & nicki minaj",0ZNrc4kNeQYD9koZ3KvCsy
1664,how long,charlie puth,6wmAHw1szh5RCKSRjiXhPe
1665,lights down low,max featuring gnash,5A6BJLZArq1MPjsnmcuk5f
1666,one kiss,calvin harris & dua lipa,7ef4DlsgrMEH11cDZd32M6
1667,natural,imagine dragons,2FY7b99s15jUprqC0M5NCT
1668,you make it easy,jason aldean,6EGAfJaLUFzhS4zRBIEQ2J
1669,no brainer,"dj khaled featuring justin bieber, chance the rapper & quavo",5WvAo7DNuPRmk4APhdPzi8
1670,plain jane,a$ap ferg featuring nicki minaj,4dVpf9jZjcORqGTLUaeYj9
1671,sky walker,miguel featuring travis scott,5WoaF1B5XIEnWfmb5NZikf
1672,marry me,thomas rhett,0OWZFobGSIW9GrSlQ9C5pc
1673,eastside,"benny blanco, halsey & khalid",0d2iYfpKoM0QCKvcLCkBao
1674,call out my name,the weeknd,09mEdoA6zrmBPgTEN5qXmN
1675,king’s dead,"jay rock, kendrick lamar, future & james blake",51rXHuKN8Loc4sUlKPODgH
1676,happier,marshmello & bastille,6lr6gHKhGKmcmtOtRyyStU
1677,te bote,"casper magico, nio garcia, darell, nicky jam, ozuna & bad bunny",5DxXgozhkPLgrbKFY91w0c
1678,simple,florida georgia line,4L9Ds4mpD3SuYoWwFUlv16
1679,lemon,n*e*r*d & rihanna,4PpuH4mxL0rD35mOWaLoKS
1680,say something,justin timberlake featuring chris stapleton,1LhMopPAallLeaeNutqbgS
1681,i’m upset,drake,65OVbaJR5O1RmwOQx0875b
1682,get along,kenny chesney,6n6OQfBpCgzF9oEg8zhBN7
1683,moonlight,xxxtentacion,0JP9xo3adEtGSdUEISiszL
1684,x,nicky jam x j balvin,5YUyW9opqNsMSEzzecZih1
1685,outside today,youngboy never broke again,3sA7HKGzcKTVscdiTCrWpX
1686,trip,ella mai,6CTWathupIiDs7U4InHnDA
1687,dura,daddy yankee,6KuqAtoeVzxAYOaMveLNpH
1688,changes,xxxtentacion,7AFASza1mXqntmGtbxXprO
1689,mercy,brett young,2VIPU72L6tIR4w8J8ap6Kp
1690,one number away,luke combs,4gB7HrYHbJVJ5RFOjxmoq4
1691,powerglide,rae sremmurd & juicy j,5pbKgvTqkFA1w895SG8JYf
1692,idgaf,dua lipa,76cy1WJvNGJTj78UqeA5zr
1693,old town road,lil nas x featuring billy ray cyrus,2YpeDb67231RjR0MgVLzsG
1694,sunflower (spider-man: into the spider-verse),post malone & swae lee,3KkXRkHbMCARz0aVfEt68P
1695,without me,halsey,5p7ujcrUXASCNwRaWNHR1C
1696,bad guy,billie eilish,2Fxmhks0bxGSBdJ92vM42m
1697,wow.,post malone,7xQAfvXzm3AkraOtGPWIZg
1698,7 rings,ariana grande,6ocbgoVGwYJhOv1GgI9NsF
1699,talk,khalid,6TqXcAFInzjp0bODyvrWEq
1700,sucker,jonas brothers,22vgEDb5hykfaTwLuskFGD
1701,high hopes,panic! at the disco,1rqqCSm0Qe4I9rUvWncaom
1702,"thank u, next",ariana grande,3e9HZxeyfWwjeyPAMmWSSQ
1703,truth hurts,lizzo,3HWzoMvoF3TQfYg4UPszDq
1704,dancing with a stranger,sam smith & normani,3nVllbxVK5veVqAvfwBENt
1705,senorita,shawn mendes & camila cabello,3FGU19VhodS1rtCnVfHR8l
1706,i don’t care,ed sheeran & justin bieber,3HVWdVOQ0ZA45FuZGSfvns
1707,eastside,"benny blanco, halsey & khalid",0d2iYfpKoM0QCKvcLCkBao
1708,going bad,meek mill featuring drake,2IRZnDFmlqMuOrYOLnZZyc
1709,shallow,lady gaga & bradley cooper,2VxeLyX666F8uXCJ0dZF8B
1710,better,khalid,6zeeWid2sgw4lap2jV61PZ
1711,no guidance,chris brown featuring drake,6XHVuErjQ4XNm6nDPVCxVX
1712,sweet but psycho,ava max,7DnAm9FOTWE3cUvso43HhI
1713,suge,dababy,2gwkD6igEhQbDQegRCcdoB
1714,middle child,j. cole,2JvzF1RMd7lE3KmFlsyZD8
1715,drip too hard,lil baby & gunna,78QR3Wp35dqAhFEc2qAGjE
1716,someone you loved,lewis capaldi,7qEHsqek33rTcFNT9PFqLf
1717,ran$om,lil tecca,1lOe9qE0vR9zwWQAOk6CoO
1718,if i can’t have you,shawn mendes,6LsAAHotRLMOHfCsSfYCsz
1719,goodbyes,post malone featuring young thug,0t3ZvGKlmYmVsDzBJAXK8C
1720,zeze,kodak black featuring travis scott & offset,0FZ4Dmg8jJJAPJnvBIzD9z
1721,money in the grave,drake featuring rick ross,5ry2OE6R2zPQFDO85XkgRb
1722,speechless,dan + shay,3GJ4hzg4lrGwU51Y3VARbF
1723,"break up with your girlfriend, i’m bored",ariana grande,4kV4N9D1iKVxx1KLvtTpjS
1724,please me,cardi b & bruno mars,0PG9fbaaHFHfre2gUVo7AN
1725,money,cardi b,2GGMabyHXnJmjY6CXhhB2e
1726,you need to calm down,taylor swift,6RRNNciQGZEXnqk8SQ9yv5
1727,panini,lil nas x,1000nHvUdawXuUHgBod4Wv
1728,look back at it,a boogie wit da hoodie,3Ol2xnObFdKV9pmRD2t9x8
1729,a lot,21 savage,2t8yVaLvJ0RenpXUIAC52d
1730,me!,taylor swift featuring brendon urie,3z6XUommYDWPHeFhmhhT6j
1731,mia,bad bunny featuring drake,116H0KvKr2Zl4RPuVBruDO
1732,pop out,polo g featuring lil tjay,6uFn47ACjqYkc0jADwEdj1
1733,beautiful crazy,luke combs,2rxQMGVafnNaRaXlRMWPde
1734,thotiana,blueface,5GBuCHuPKx6UC7VsSPK0t3
1735,mobamba,sheck wes,1xzBco0xcoJEDXktl7Jxrr
1736,beautiful people,ed sheeran featuring khalid,4evmHXcjt3bTUHD1cvny97
1737,wake up in the sky,gucci mane x bruno mars x kodak black,0QIjsbm2fh1cJ45XO9eGqq
1738,whiskey glasses,morgan wallen,6foY66mWZN0pSRjZ408c00
1739,god’s country,blake shelton,1dyxS3YzBbL0t8rEVwVQ1K
1740,be alright,dean lewis,3EPXxR3ImUwfayaurPi3cm
1741,pure water,mustard & migos,3j84U36KvLeXNDPv4t5pI8
1742,the git up,blanco brown,2KKijf6Ett4kmVNJze2roh
1743,taki taki,"dj snake featuring selena gomez, ozuna & cardi b",4w8niZpiMy6qz1mntFA5uM
1744,close to me,ellie goulding x diplo featuring swae lee,5JEx7HbmvHQQswJCsoo9rA
1745,envy me,calboy,7rvyVWja33WG9R97oeJAjx
1746,you say,lauren daigle,6Up545NUflOiXo8cEraH49
1747,"hey look ma, i made it",panic! at the disco,22oEJW6r2rMb9z4IntfyEa
1748,circles,post malone,21jGcNKet2qwijlDFuPiPb
1749,beer never broke my heart,luke combs,7aEtlGHoiPAfRB084NiDmx
1750,the london,"young thug, j. cole & travis scott",7DcvwMAiqKJQD1rrdfxSDx
1751,con calma,daddy yankee & katy perry featuring snow,5w9c2J52mkdntKOmRLeM2m
1752,murder on my mind,ynw melly,7eBqSVxrzQZtK2mmgRG6lC
1753,when the party’s over,billie eilish,43zdsphuZLzwA9k4DJhU0I
1754,act up,city girls,3A2yGHWIzmGEIolwonU69h
1755,trampoline,shaed,1iQDltZqI7BXnHrFy4Qo1k
1756,leave me alone,flipp dinero,6V7g6qM8wheMivMWrzbPTM
1757,breathin,ariana grande,4OafepJy2teCjYJbvFE60J
1758,bury a friend,billie eilish,4SSnFejRGlZikf02HLewEF
1759,close friends,lil baby,5nzhL67GpF9szXWg5y509A
1760,baby shark,pinkfong,5ygDXis42ncn6kYG14lEVG
1761,my type,saweetie,5KBARWIxeMGkvUax9VtVC9
1762,worth it,yk osiris,0PQoUlzP7ILdcrzpajHXc0
1763,only human,jonas brothers,0DiDStADDVh3SvAsoJAFMk
1764,knockin’ boots,luke bryan,6ERR6e7h6wCqGoz1TjiUJb
1765,rumor,lee brice,56eGOeSsqdg3FLxdo83TwV
1766,swervin,a boogie wit da hoodie featuring 6ix9ine,1wJRveJZLSb1rjhnUHQiv6
1767,how do you sleep?,sam smith,6b2RcmUt1g9N9mQ3CbjX2Y
1768,baby,lil baby & dababy,65OVbaJR5O1RmwOQx0875b
1769,look what god gave her,thomas rhett,2KqJC0koTBUyDlsMt5ok1V
1770,good as you,kane brown,19kUPdKTp85q9RZNwaXM15
1771,clout,offset featuring cardi b,59ywHNwwchG4nZJMLyxSzd
1772,one thing right,marshmello & kane brown,6oyjdvxHhDvLhq7EJaVNTV
1773,cash shit,megan thee stallion featuring dababy,2rMAtCaTj16NptyVfEIeAC
1774,shotta flow,nle choppa,67XyC1GdSkKb9sbRRkUDXS
1775,hot girl summer,"megan thee stallion, nicki minaj & ty dolla $ign",5N1o6d8zGcSZSeMFkOUQOk
1776,talk you out of it,florida georgia line,4qQwGRtGT7l6ckQtdPEFd4
1777,beautiful,bazzi featuring camila cabello,4VUwkH455At9kENOfzTqmF
1778,eyes on you,chase rice,5AnSllIrgGsCZzZJkVnApx
1779,all to myself,dan + shay,08tq1XcHwVt5PHXUo87i0D
1780,boyfriend,ariana grande & social house,0Ryd8975WihbObpp5cPW1t
1781,walk me home,p!nk,7DHApOHsIFo7EyfieArYGE
1782,robbery,juice wrld,6Hj9jySrnFppAI0sEMCZpJ
1783,blinding lights,the weeknd,0VjIjW4GlUZAMYd2vXMi3b
1784,the box,roddy ricch,0nbXyq5TXYPCO7pr3N8S4I
1785,don’t start now,dua lipa,7cYNQkJoyHVhP8Drb2n6d5
1786,rockstar,dababy featuring roddy ricch,7ytR5pFWmSjzHJIeQkgog4
1787,adore you,harry styles,3jjujdWJ72nww5eGnfs2E7
1788,life is good,future featuring drake,5yY9lUy8nbvjM1Uyo1Uqoc
1789,memories,maroon 5,4cktbXiXOapiLBMprHFErI
1790,the bones,maren morris,7yFhA2fUsL2oIMWlw5DaHQ
1791,say so,doja cat,3Dv1eDb0MEgF93GpLXlucZ
1792,i hope,gabby barrett featuring charlie puth,23T0OX7QOiIUFShSzbJ5Uo
1793,whats poppin,"jack harlow featuring dababy, tory lanez & lil wayne",1jaTQ3nqY3oAAYyCTbIvnM
1794,dance monkey,tones and i,2XU0oxnq2qxCpomAAuJY8K
1795,savage,megan thee stallion,55CHeLEfn5iJ0IIkgaa4si
1796,roxanne,arizona zervas,696DnlkuDOXcMAnKlTgXXK
1797,intentions,justin bieber featuring quavo,4umIPjkehX1r7uhmGvXiSV
1798,everything i wanted,billie eilish,3ZCTVFBt2Brf31RLEnCkWJ
1799,roses,saint jhn,0zLCBJZSiELJf02ucPP9wb
1800,watermelon sugar,harry styles,6UelLqGlWMcVH1E5c4H7lY
1801,before you go,lewis capaldi,2gMXnyrvIjhVBUZwvLZDMP
1802,falling,trevor daniel,0Aqi7ArnBrGblW5T6p2jmD
1803,"10,000 hours",dan + shay & justin bieber,2wrJq5XKLnmhRXHIAf9xBa
1804,wap,cardi b featuring megan thee stallion,4Oun2ylbjFKMPTiaSbbCih
1805,ballin’,mustard & roddy ricch,1Poz3LJtGHvP7xounddCXT
1806,hot girl bummer,blackbear,6jRq8gaZhMUyy5RclRPcAf
1807,blueberryfaygo,lil mosey,22LAwLoDA5b4AaGSkg6bKW
1808,heartless,the weeknd,6bnF93Rx87YqUBLSgjiMU8
1809,bop,dababy,6Ozh9Ok6h4Oi1wUSLtBseN
1810,lose you to love me,selena gomez,4l0Mvzj72xxOpRrp6h8nHi
1811,good as hell,lizzo,6KgBpzTuTRPebChN0VTyzV
1812,toosie slide,drake,127QTOFJsJQp5LbJbu3A1y
1813,break my heart,dua lipa,017PF4Q3l4DBUiWoXk4OWT
